sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:02:18_077 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
204,194307110,179.692810,-71.823631,-179.369202
205,194323777,179.653336,-71.829170,-179.299103
206,194340444,179.620651,-71.837936,-179.235062
207,194357111,179.601974,-71.857391,-179.182266
208,194373778,179.577744,-71.881599,-179.131805
209,194390445,179.541779,-71.898422,-179.103088
210,194407112,179.513733,-71.909508,-179.073090
211,194423779,179.483032,-71.918884,-179.042847
212,194440446,179.462326,-71.933174,-179.020126
213,194457113,179.437927,-71.954285,-178.972351
214,194473780,179.403381,-71.981148,-178.922592
215,194490447,179.370743,-72.008934,-178.889450
216,194507114,179.340454,-72.035202,-178.827759
217,194523781,179.315689,-72.061218,-178.828064
218,194540448,179.305634,-72.089508,-178.839493
219,194557115,179.314041,-72.115273,-178.916763
220,194573782,179.338455,-72.118690,-179.027603
221,194590449,179.342087,-72.144821,-179.100418
222,194607116,179.350967,-72.188904,-179.154068
223,194623783,179.332123,-72.247955,-179.198029
224,194640450,179.321457,-72.321312,-179.276581
225,194657117,179.288544,-72.389633,-179.354645
226,194673784,179.282578,-72.434906,-179.433838
227,194690451,179.259430,-72.456848,-179.520157
228,194707118,179.220566,-72.471588,-179.630173
229,194723785,179.175751,-72.498993,-179.720963
230,194740452,179.147354,-72.540108,-179.769409
231,194757119,179.128647,-72.583282,-179.823044
232,194773786,179.113495,-72.617149,-179.816086
233,194790453,179.076981,-72.641495,-179.729202
234,194807120,179.026154,-72.656845,-179.660294
235,194823787,178.976227,-72.676758,-179.549561
236,194840454,178.933182,-72.700233,-179.423569
237,194857121,178.903305,-72.731567,-179.322906
238,194873788,178.880203,-72.758766,-179.251541
239,194890455,178.883209,-72.777771,-179.222778
240,194907122,178.883728,-72.783432,-179.262695
241,194923789,178.860291,-72.787575,-179.274719
242,194940456,178.827591,-72.798660,-179.304047
243,194957123,178.804901,-72.818222,-179.334045
244,194973790,178.796707,-72.843140,-179.320587
245,194990457,178.802124,-72.864914,-179.342133
246,195007124,178.809402,-72.882179,-179.320892
247,195023791,178.823151,-72.895393,-179.258331
248,195040458,178.840851,-72.904030,-179.237335
249,195057125,178.854416,-72.914261,-179.248871
250,195073792,178.849548,-72.914726,-179.221985
251,195090459,178.849976,-72.917625,-179.268631
252,195107126,178.869934,-72.918076,-179.306229
253,195123793,178.877609,-72.912910,-179.318405
254,195140460,178.878159,-72.898125,-179.343628
255,195157127,178.861969,-72.882545,-179.354996
256,195173794,178.852036,-72.867065,-179.346786
257,195190461,178.859695,-72.851395,-179.375687
258,195207128,178.857697,-72.842697,-179.365707
259,195223795,178.870605,-72.838165,-179.360489
260,195240462,178.885452,-72.836281,-179.379562
261,195257129,178.896408,-72.824821,-179.369110
262,195273796,178.897827,-72.811516,-179.328934
263,195290463,178.898804,-72.795792,-179.286911
264,195307130,178.903168,-72.780937,-179.290680
265,195323797,178.917557,-72.774033,-179.272751
266,195340464,178.925598,-72.766518,-179.247620
267,195357131,178.937653,-72.760391,-179.246094
268,195373798,178.952927,-72.746895,-179.228638
269,195390465,178.967865,-72.736015,-179.238495
270,195407132,178.989044,-72.731224,-179.194489
271,195423799,179.001007,-72.730370,-179.205200
272,195440466,179.013107,-72.727730,-179.208832
273,195457133,179.035172,-72.726547,-179.207413
274,195473800,179.055511,-72.718460,-179.239090
275,195490467,179.081985,-72.711693,-179.236832
276,195507134,179.094849,-72.700768,-179.252838
277,195523801,179.121231,-72.685333,-179.291702
278,195540468,179.145920,-72.671181,-179.308060
279,195557135,179.172104,-72.662903,-179.305695
280,195573802,179.171844,-72.655289,-179.292099
281,195590469,179.174408,-72.647781,-179.289825
282,195607136,179.187943,-72.630516,-179.331543
283,195623803,179.217300,-72.614365,-179.366928
284,195640470,179.225311,-72.601006,-179.385452
285,195657137,179.246704,-72.598839,-179.387512
286,195673804,179.262650,-72.598221,-179.408020
287,195690471,179.285660,-72.589340,-179.410263
288,195707138,179.303345,-72.576546,-179.410416
289,195723805,179.319000,-72.561386,-179.420807
290,195740472,179.325104,-72.553947,-179.422791
291,195757139,179.352783,-72.551712,-179.432007
292,195773806,179.384933,-72.553856,-179.442337
293,195790473,179.420120,-72.563133,-179.476059
294,195807140,179.446365,-72.571037,-179.490265
295,195823807,179.473129,-72.576157,-179.505219
296,195840474,179.501343,-72.570702,-179.534790
297,195857141,179.528320,-72.564095,-179.531708
298,195873808,179.559250,-72.554413,-179.526291
299,195890475,179.580551,-72.536140,-179.547104
300,195907142,179.602386,-72.528267,-179.565414
301,195923809,179.623184,-72.521942,-179.564926
302,195940476,179.642822,-72.514572,-179.568344
303,195957143,179.679642,-72.499748,-179.599838
304,195973810,179.712509,-72.489258,-179.646103
305,195990477,179.754089,-72.485184,-179.666763
306,196007144,179.791290,-72.485138,-179.724319
307,196023811,179.838608,-72.493103,-179.777069
308,196040478,179.898132,-72.503937,-179.824997
309,196057145,179.961014,-72.519028,-179.876160
310,196073812,-179.990585,-72.530426,-179.932220
311,196090479,-179.964920,-72.527161,-179.988846
312,196107146,-179.916885,-72.523575,179.956223
313,196123813,-179.859772,-72.522850,179.900238
314,196140480,-179.797943,-72.529808,179.855850
315,196157147,-179.749939,-72.540955,179.822891
316,196173814,-179.730728,-72.550682,179.828278
317,196190481,-179.715515,-72.554337,179.792419
318,196207148,-179.672379,-72.561516,179.758453
319,196223815,-179.634491,-72.562561,179.745148
320,196240482,-179.599823,-72.564209,179.694183
321,196257149,-179.548233,-72.567856,179.648331
322,196273816,-179.497208,-72.572304,179.603043
323,196290483,-179.442566,-72.587181,179.576935
324,196307150,-179.402298,-72.612717,179.540924
325,196323817,-179.362076,-72.624641,179.508926
326,196340484,-179.325073,-72.619392,179.450882
327,196357151,-179.293854,-72.601646,179.374435
328,196373818,-179.255386,-72.598778,179.313446
329,196390485,-179.243668,-72.597740,179.241058
330,196407152,-179.243027,-72.610878,179.183212
331,196423819,-179.233566,-72.628349,179.100769
332,196440486,-179.232956,-72.645302,179.026779
333,196457153,-179.233215,-72.654259,179.006882
334,196473820,-179.236923,-72.655762,179.002930
335,196490487,-179.239838,-72.657684,179.002243
336,196507154,-179.233353,-72.665314,179.000946
337,196523821,-179.246887,-72.671448,179.035934
338,196540488,-179.269897,-72.675293,179.072433
339,196557155,-179.290787,-72.673332,179.111420
340,196573822,-179.312912,-72.669891,179.158081
341,196590489,-179.344147,-72.670792,179.217636
342,196607156,-179.393341,-72.664307,179.288086
343,196623823,-179.434982,-72.660988,179.340027
344,196640490,-179.473389,-72.653732,179.392578
345,196657157,-179.501984,-72.649315,179.417511
346,196673824,-179.509155,-72.649521,179.469086
347,196690491,-179.530701,-72.659073,179.522614
348,196707158,-179.557831,-72.672554,179.575851
349,196723825,-179.583405,-72.679832,179.601303
350,196740492,-179.609375,-72.688110,179.634964
351,196757159,-179.628448,-72.688652,179.621780
352,196773826,-179.650833,-72.692383,179.622452
353,196790493,-179.665543,-72.699242,179.614304
354,196807160,-179.694870,-72.703964,179.601456
355,196823827,-179.715347,-72.702560,179.580093
356,196840494,-179.728119,-72.706215,179.571182
357,196857161,-179.746841,-72.707718,179.574097
358,196873828,-179.775650,-72.712296,179.614319
359,196890495,-179.795135,-72.714890,179.625504
360,196907162,-179.818893,-72.711357,179.654831
361,196923829,-179.850052,-72.707031,179.682770
362,196940496,-179.877808,-72.700928,179.686722
363,196957163,-179.903290,-72.696693,179.695343
364,196973830,-179.932022,-72.692299,179.707108
365,196990497,-179.961502,-72.691689,179.730011
366,197007164,-179.989304,-72.692902,179.772507
367,197023831,179.976334,-72.682785,179.818268
368,197040498,179.941193,-72.670898,179.855377
369,197057165,179.907669,-72.658516,179.907410
370,197073832,179.879654,-72.651810,179.947998
371,197090499,179.859833,-72.651062,179.987869
372,197107166,179.842819,-72.648613,-179.987732
373,197123833,179.832870,-72.646599,-179.971558
374,197140500,179.819275,-72.648773,-179.979523
375,197157167,179.780045,-72.645935,-179.985535
376,197173834,179.749237,-72.641891,-179.977371
377,197190501,179.740616,-72.640411,-179.997925
378,197207168,179.741455,-72.639458,179.963669
379,197223835,179.736511,-72.638718,179.939255
380,197240502,179.729553,-72.637421,179.932434
381,197257169,179.713638,-72.633942,179.939148
382,197273836,179.714584,-72.627647,179.953903
383,197290503,179.708664,-72.621208,179.944977
384,197307170,179.700607,-72.620903,179.964203
385,197323837,179.690552,-72.624046,179.974411
386,197340504,179.694717,-72.630714,179.981873
387,197357171,179.695740,-72.634361,179.989151
388,197373838,179.678268,-72.631767,179.997879
389,197390505,179.662628,-72.625687,179.995239
390,197407172,179.647461,-72.622612,179.977493
391,197423839,179.647736,-72.624039,179.968460
392,197440506,179.639038,-72.629059,179.975113
393,197457173,179.634033,-72.637627,179.968948
394,197473840,179.625870,-72.644928,179.968842
395,197490507,179.605103,-72.651566,179.980591
396,197507174,179.585297,-72.657547,179.989761
397,197523841,179.566147,-72.665062,179.979034
398,197540508,179.563278,-72.677216,179.961395
399,197557175,179.547928,-72.698502,179.966858
400,197573842,179.514282,-72.718132,179.949219
401,197590509,179.478058,-72.744736,179.943039
402,197607176,179.435501,-72.774422,179.910187
403,197623843,179.375565,-72.794006,179.861069
404,197640510,179.340149,-72.828728,179.805740
405,197657177,179.287735,-72.868721,179.772583
406,197673844,179.226578,-72.911850,179.780853
407,197690511,179.153687,-72.964920,179.788879
408,197707178,179.053680,-73.031013,179.814835
409,197723845,178.943024,-73.087639,179.795425
410,197740512,178.856201,-73.140274,179.780502
411,197757179,178.744202,-73.150261,179.773712
412,197773846,178.583878,-73.140152,179.834229
413,197790513,178.358398,-73.128387,179.964737
414,197807180,178.086563,-73.205574,-179.924652
415,197823847,177.721954,-73.373306,-179.820648
416,197840514,177.227661,-73.637993,-179.891205
417,197857181,176.764526,-74.136124,179.902847
418,197873848,176.194946,-74.817032,179.725220
419,197890515,175.415131,-75.357231,179.558548
420,197907182,174.189667,-75.999084,179.606354
421,197923849,172.626419,-76.995056,-179.853760
422,197940516,170.914948,-78.184723,-179.108047
423,197957183,169.238007,-79.463715,-178.227020
424,197973850,165.857208,-81.366943,-174.749237
425,197990517,161.346207,-83.146233,-169.973648
426,198007184,153.329575,-85.141350,-161.530502
427,198023851,137.157745,-86.921333,-144.490265
428,198040518,118.822960,-87.691154,-126.214958
429,198057185,79.840599,-88.072784,-87.250046
430,198073852,46.836735,-87.439064,-53.427708
431,198090519,28.207758,-86.036018,-33.876537
432,198107186,20.591873,-84.282928,-24.903540
433,198123853,17.216038,-82.177902,-20.640299
434,198140520,16.511969,-80.411407,-19.447168
435,198157187,16.359581,-78.532913,-18.541697
436,198173854,15.678641,-76.512688,-17.206917
437,198190521,15.579021,-75.113579,-16.872690
438,198207188,14.899615,-73.243965,-16.156136
439,198223855,13.783523,-71.408150,-15.291226
440,198240522,12.558469,-69.541054,-14.372614
441,198257189,11.965755,-67.439278,-13.616602
442,198273856,11.237252,-65.327492,-12.993566
443,198290523,10.095345,-63.366089,-12.768663
444,198307190,8.781806,-61.467873,-12.801455
445,198323857,7.405053,-59.747505,-12.860197
446,198340524,6.363369,-58.130615,-12.901193
447,198357191,5.528584,-56.356625,-12.807249
448,198373858,5.378852,-54.635139,-12.791844
449,198390525,5.055058,-53.033279,-12.599229
450,198407192,5.438270,-51.404697,-12.404288
451,198423859,6.430389,-49.786114,-12.454647
452,198440526,7.028042,-48.070599,-12.799588
453,198457193,6.764488,-46.469967,-13.143129
454,198473860,5.749985,-45.122322,-13.322601
455,198490527,5.354502,-43.674995,-13.481885
456,198507194,5.115400,-42.212105,-13.559702
457,198523861,5.295695,-40.880173,-13.631201
458,198540528,5.211827,-39.388187,-13.511146
459,198557195,4.724429,-38.061031,-13.328722
460,198573862,4.351082,-36.699429,-13.224713
461,198590529,4.114753,-35.338619,-13.254978
462,198607196,4.269993,-34.027328,-13.401701
463,198623863,4.634121,-32.707584,-13.534980
464,198640530,5.077652,-31.316452,-13.548467
465,198657197,5.574965,-29.958385,-13.527834
466,198673864,5.960521,-28.602861,-13.520582
467,198690531,6.163084,-27.248381,-13.486084
468,198707198,6.076747,-25.954042,-13.450387
469,198723865,5.568282,-24.728662,-13.380985
470,198740532,5.437602,-23.501509,-13.311510
471,198757199,5.504570,-22.213345,-13.235726
472,198773866,5.692667,-20.837154,-13.192732
473,198790533,5.972355,-19.461140,-13.242715
474,198807200,6.182595,-18.088383,-13.441970
475,198823867,6.165316,-16.724148,-13.725348
476,198840534,5.878356,-15.420444,-14.030995
477,198857201,5.891686,-14.103926,-14.379104
478,198873868,6.105290,-12.892103,-14.740973
479,198890535,6.315957,-11.965000,-15.002726
480,198907202,6.275156,-11.304298,-15.115973
481,198923869,6.372796,-10.949620,-15.236548
482,198940536,6.369037,-10.680496,-15.443307
483,198957203,6.146766,-10.464650,-15.636828
484,198973870,5.972835,-10.128195,-15.805174
485,198990537,6.192689,-9.695943,-16.027288
486,199007204,6.621689,-9.169785,-16.310211
487,199023871,6.799312,-8.679028,-16.564445
488,199040538,6.573302,-8.390317,-16.720203
489,199057205,6.404928,-8.141884,-16.782040
490,199073872,6.256727,-7.901073,-16.732950
491,199090539,6.155452,-7.688275,-16.608641
492,199107206,6.161666,-7.515570,-16.476505
493,199123873,6.233697,-7.382967,-16.387814
494,199140540,6.236335,-7.277788,-16.340508
495,199157207,6.322563,-7.106356,-16.321295
496,199173874,6.421767,-6.923377,-16.279278
497,199190541,6.563928,-6.771196,-16.197660
498,199207208,6.780727,-6.644083,-16.093519
499,199223875,6.869617,-6.513217,-15.971690
500,199240542,6.736053,-6.461371,-15.842924
501,199257209,6.470318,-6.433256,-15.712473
502,199273876,6.115864,-6.378904,-15.583442
503,199290543,5.901256,-6.260024,-15.464720
504,199307210,5.913610,-6.055521,-15.401520
505,199323877,6.008802,-5.885918,-15.405798
506,199340544,6.138400,-5.802036,-15.447307
507,199357211,6.264103,-5.711614,-15.474220
508,199373878,6.317266,-5.626149,-15.454576
509,199390545,6.314050,-5.532635,-15.371069
510,199407212,6.327437,-5.450328,-15.280455
511,199423879,6.326402,-5.392360,-15.218985
512,199440546,6.277634,-5.361326,-15.184115
513,199457213,6.116799,-5.323530,-15.151440
514,199473880,5.966203,-5.258347,-15.123173
515,199490547,5.915310,-5.129300,-15.088978
516,199507214,6.038539,-4.954737,-15.054617
517,199523881,6.265725,-4.876235,-14.994393
518,199540548,6.355523,-4.916465,-14.970924
519,199557215,6.205041,-4.872927,-14.992085
520,199573882,6.176932,-4.932314,-14.992776
521,199590549,6.038130,-4.984117,-14.958288
522,199607216,6.139081,-4.988279,-14.916230
523,199623883,6.252523,-4.940149,-14.857774
524,199640550,6.327326,-4.883437,-14.777621
525,199657217,6.313036,-4.851272,-14.690346
526,199673884,6.294651,-4.881993,-14.625569
527,199690551,6.279706,-4.950196,-14.587155
528,199707218,6.279580,-5.003378,-14.560509
529,199723885,6.261900,-5.040076,-14.536487
530,199740552,6.234076,-5.050932,-14.512308
531,199757219,6.206705,-5.063042,-14.497765
532,199773886,6.187427,-5.082613,-14.503268
533,199790553,6.175291,-5.110265,-14.525414
534,199807220,6.166611,-5.122367,-14.556763
535,199823887,6.139012,-5.121042,-14.593163
536,199840554,6.105909,-5.121575,-14.634583
537,199857221,6.053306,-5.127162,-14.671866
538,199873888,5.976140,-5.147943,-14.703664
539,199890555,5.916476,-5.178727,-14.736121
540,199907222,5.889056,-5.195743,-14.762520
541,199923889,5.869517,-5.192688,-14.772861
542,199940556,5.851858,-5.180861,-14.762947
543,199957223,5.835953,-5.181067,-14.737406
544,199973890,5.830283,-5.194212,-14.701129
545,199990557,5.830192,-5.223953,-14.659579
546,200007224,5.826390,-5.245912,-14.612483
547,200023891,5.837856,-5.273879,-14.566097
548,200040558,5.823497,-5.265419,-14.500119
549,200057225,5.824699,-5.282344,-14.427362
550,200073892,5.809647,-5.309558,-14.370580
551,200090559,5.815857,-5.332416,-14.330683
552,200107226,5.811585,-5.351777,-14.305287
553,200123893,5.804857,-5.364278,-14.292038
554,200140560,5.792698,-5.365513,-14.287094
555,200157227,5.795280,-5.365642,-14.288832
556,200173894,5.809594,-5.369501,-14.294387
557,200190561,5.824150,-5.368776,-14.299160
558,200207228,5.814435,-5.366363,-14.296467
559,200223895,5.795017,-5.368154,-14.293221
560,200240562,5.784052,-5.369367,-14.294217
561,200257229,5.772791,-5.374879,-14.299576
562,200273896,5.751259,-5.385694,-14.307545
563,200290563,5.729612,-5.389719,-14.315569
564,200307230,5.712412,-5.389737,-14.320634
565,200323897,5.710778,-5.391762,-14.325518
566,200340564,5.718177,-5.391938,-14.332167
567,200357231,5.729377,-5.393497,-14.338377
568,200373898,5.730031,-5.395540,-14.343797
569,200390565,5.725939,-5.402313,-14.350782
570,200407232,5.743634,-5.411026,-14.370218
571,200423899,5.785868,-5.419071,-14.414872
572,200440566,5.817496,-5.417730,-14.475392
573,200457233,5.821856,-5.412740,-14.535529
574,200473900,5.776209,-5.405513,-14.596661
575,200490567,5.707262,-5.396603,-14.653136
576,200507234,5.625478,-5.400908,-14.711172
577,200523901,5.534373,-5.397555,-14.763824
578,200540568,5.463862,-5.398790,-14.813528
579,200557235,5.413638,-5.389657,-14.855938
580,200573902,5.385112,-5.381538,-14.881920
581,200590569,5.369304,-5.371263,-14.889734
582,200607236,5.376894,-5.363604,-14.880692
583,200623903,5.398595,-5.365963,-14.857979
