sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:02:18_072 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
357,209584441,146.393814,-82.713287,-146.969208
358,209601108,146.348709,-82.711235,-146.926666
359,209617775,146.314896,-82.707558,-146.872498
360,209634442,146.295578,-82.702393,-146.814697
361,209651109,146.262985,-82.695831,-146.775345
362,209667776,146.245651,-82.685951,-146.737427
363,209684443,146.195618,-82.677238,-146.682281
364,209701110,146.159973,-82.667976,-146.636673
365,209717777,146.122208,-82.658585,-146.583115
366,209734444,146.091141,-82.647186,-146.527557
367,209751111,146.053696,-82.636414,-146.469025
368,209767778,146.025497,-82.625732,-146.408661
369,209784445,145.991928,-82.615227,-146.359177
370,209801112,145.953888,-82.602913,-146.310959
371,209817779,145.931656,-82.590645,-146.275818
372,209834446,145.919708,-82.578766,-146.247513
373,209851113,145.917526,-82.570541,-146.230072
374,209867780,145.871155,-82.561333,-146.193817
375,209884447,145.890228,-82.549683,-146.198639
376,209901114,145.882736,-82.543991,-146.197250
377,209917781,145.888184,-82.538177,-146.188049
378,209934448,145.898392,-82.532890,-146.174606
379,209951115,145.858826,-82.532448,-146.138809
380,209967782,145.846222,-82.532478,-146.112701
381,209984449,145.815216,-82.534470,-146.082214
382,210001116,145.780731,-82.537994,-146.037781
383,210017783,145.756561,-82.541626,-146.001755
384,210034450,145.721313,-82.544968,-145.963760
385,210051117,145.703949,-82.547096,-145.937408
386,210067784,145.709076,-82.548943,-145.927536
387,210084451,145.683716,-82.552368,-145.899612
388,210101118,145.662582,-82.556374,-145.877502
389,210117785,145.641159,-82.559692,-145.860794
390,210134452,145.603546,-82.566742,-145.814713
391,210151119,145.539597,-82.572495,-145.752411
392,210167786,145.483337,-82.578201,-145.691986
393,210184453,145.451828,-82.581848,-145.646790
394,210201120,145.411606,-82.586113,-145.608597
395,210217787,145.369263,-82.588623,-145.558563
396,210234454,145.317337,-82.590538,-145.505432
397,210251121,145.295624,-82.590431,-145.463531
398,210267788,145.278290,-82.590088,-145.432373
399,210284455,145.258423,-82.589134,-145.419067
400,210301122,145.225693,-82.590271,-145.399506
401,210317789,145.169739,-82.592178,-145.367493
402,210334456,145.087875,-82.594055,-145.334885
403,210351123,145.003220,-82.594772,-145.278214
404,210367790,144.938049,-82.594666,-145.230682
405,210384457,144.839859,-82.595566,-145.144348
406,210401124,144.731583,-82.594856,-145.066666
407,210417791,144.667099,-82.598167,-144.991455
408,210434458,144.559540,-82.603790,-144.886490
409,210451125,144.462250,-82.610237,-144.756531
410,210467792,144.095047,-82.639076,-144.326324
411,210484459,143.574066,-82.687378,-143.674622
412,210501126,142.641556,-82.806091,-142.470276
413,210517793,141.957886,-82.909981,-141.296921
414,210534460,141.058426,-83.025551,-140.003738
415,210551127,140.692932,-83.064240,-139.229752
416,210567794,140.376083,-83.088432,-138.656250
417,210584461,140.559357,-83.064888,-138.608078
418,210601128,141.204224,-82.977089,-139.120392
419,210617795,141.816101,-82.847496,-139.803375
420,210634462,142.412979,-82.690163,-140.664032
421,210651129,143.269821,-82.482765,-141.902466
422,210667796,144.327682,-82.258240,-143.340576
423,210684463,145.953415,-81.999992,-144.980835
424,210701130,147.900803,-81.714088,-146.919891
425,210717797,149.859634,-81.397942,-148.858887
426,210734464,150.879257,-81.207283,-150.034042
427,210751131,150.781799,-81.228508,-149.984238
428,210767798,150.829239,-81.244690,-149.947205
429,210784465,151.795212,-81.189003,-150.471436
430,210801132,152.945740,-81.118942,-151.331238
431,210817799,154.994278,-80.820221,-153.132126
432,210834466,157.160187,-80.499886,-155.265839
433,210851133,159.873062,-80.177109,-157.763794
434,210867800,163.265396,-79.705528,-160.665955
435,210884467,166.068207,-79.329712,-163.050262
436,210901134,168.190002,-78.985992,-164.961197
437,210917801,169.656418,-78.714584,-166.617645
438,210934468,171.458908,-78.321030,-168.436859
439,210951135,174.152679,-77.733482,-170.624664
440,210967802,176.966187,-77.288284,-172.640396
441,210984469,179.325668,-76.647255,-174.664978
442,211001136,-178.925858,-76.099419,-176.638367
443,211017803,-178.120911,-75.575348,-178.360626
444,211034470,-177.342682,-74.836411,-179.987793
445,211051137,-176.197128,-74.445091,178.629318
446,211067804,-174.598419,-74.454330,177.572556
447,211084471,-173.480911,-74.209373,176.772934
448,211101138,-173.159546,-73.637398,176.121735
449,211117805,-172.017136,-73.210510,175.484741
450,211134472,-170.595352,-73.031586,174.695129
451,211151139,-169.982391,-72.624718,173.990250
452,211167806,-169.793930,-72.408714,173.302155
453,211184473,-170.109818,-72.009880,172.792160
454,211201140,-170.001984,-71.663559,172.120255
455,211217807,-168.419205,-71.608467,171.225159
456,211234474,-167.101318,-71.506844,170.528275
457,211251141,-167.182098,-71.089394,170.203735
458,211267808,-166.592026,-70.802612,169.840927
459,211284475,-165.402298,-70.787231,169.400375
460,211301142,-165.191956,-70.583504,169.158752
461,211317809,-164.945877,-70.475365,168.871826
462,211334476,-164.781296,-70.513947,168.508347
463,211351143,-164.907181,-70.386993,168.262772
464,211367810,-163.984390,-70.428719,167.782440
465,211384477,-162.954605,-70.524925,167.381927
466,211401144,-162.456207,-70.521088,167.108673
467,211417811,-161.961868,-70.567055,166.849792
468,211434478,-162.501953,-70.666603,166.717621
469,211451145,-162.988449,-70.699135,166.762665
470,211467812,-162.125305,-71.069748,166.562759
471,211484479,-161.608429,-71.283081,166.537689
472,211501146,-161.199600,-71.436775,166.466431
473,211517813,-160.804520,-71.705482,166.157913
474,211534480,-161.405075,-71.761604,165.964371
475,211551147,-161.122375,-72.006447,165.536118
476,211567814,-160.404037,-72.337677,165.113953
477,211584481,-160.788651,-72.525627,165.273178
478,211601148,-161.001083,-73.010040,165.585922
479,211617815,-161.006638,-73.621269,165.590378
480,211634482,-161.619843,-74.054588,165.712555
481,211651149,-161.302536,-74.453842,165.611008
482,211667816,-161.924316,-74.474876,165.612396
483,211684483,-161.620712,-74.737801,165.278351
484,211701150,-161.627060,-74.923317,165.209702
485,211717817,-161.864929,-75.226395,165.177780
486,211734484,-161.664917,-75.648659,164.992661
487,211751151,-161.567978,-75.868385,165.013138
488,211767818,-162.082047,-75.953560,165.337326
489,211784485,-162.513474,-76.089798,165.657593
490,211801152,-163.237762,-76.154312,166.242584
491,211817819,-163.640274,-76.376633,166.729111
492,211834486,-163.779648,-76.627937,167.097702
493,211851153,-164.090515,-76.746605,167.557953
494,211867820,-164.485977,-76.859680,167.902176
495,211884487,-164.981384,-76.970512,168.335861
496,211901154,-165.798843,-77.085693,168.988678
497,211917821,-166.521774,-77.282341,169.618332
498,211934488,-166.854782,-77.541588,170.074112
499,211951155,-167.450516,-77.680725,170.555161
500,211967822,-168.070282,-77.819504,171.036148
501,211984489,-168.994186,-77.937408,171.681564
502,212001156,-170.016983,-78.159668,172.477478
503,212017823,-170.856949,-78.500168,173.320496
504,212034490,-171.509415,-78.830360,174.120163
505,212051157,-172.207214,-79.019379,174.903183
506,212067824,-172.949356,-79.163261,175.596695
507,212084491,-173.426651,-79.388039,176.196182
508,212101158,-173.676666,-79.633453,176.623672
509,212117825,-173.754822,-79.880074,176.983002
510,212134492,-174.099609,-80.057564,177.454269
511,212151159,-174.594559,-80.211304,177.921097
512,212167826,-175.141312,-80.340317,178.299500
513,212184493,-175.617920,-80.464577,178.657928
514,212201160,-175.919815,-80.600586,178.979202
515,212217827,-176.218399,-80.706268,179.277100
516,212234494,-176.751129,-80.763031,179.611298
517,212251161,-177.289154,-80.828873,179.875183
518,212267828,-177.464996,-80.913536,179.971207
519,212284495,-177.383850,-80.964737,-179.988403
520,212301162,-177.319443,-81.015656,-179.779007
521,212317829,-177.550781,-81.023819,-179.399857
522,212334496,-177.823883,-81.008354,-179.076492
523,212351163,-178.099396,-80.961975,-178.853210
524,212367830,-178.256622,-80.930222,-178.676147
525,212384497,-178.303177,-80.888336,-178.512527
526,212401164,-178.393417,-80.846352,-178.332123
527,212417831,-178.552246,-80.806702,-178.149429
528,212434498,-178.648026,-80.768181,-178.053299
529,212451165,-178.673569,-80.724808,-178.059235
530,212467832,-178.583328,-80.698807,-178.133331
531,212484499,-178.422729,-80.688774,-178.254684
532,212501166,-178.202271,-80.677597,-178.433701
533,212517833,-177.939301,-80.681458,-178.682861
534,212534500,-177.635040,-80.681244,-178.991089
535,212551167,-177.330566,-80.666496,-179.334396
536,212567834,-177.042862,-80.662392,-179.662247
537,212584501,-176.777588,-80.691689,-179.935944
538,212601168,-176.597382,-80.724861,179.882080
539,212617835,-176.493103,-80.730667,179.758591
540,212634502,-176.472534,-80.734291,179.699402
541,212651169,-176.465836,-80.743225,179.709106
542,212667836,-176.462341,-80.755440,179.774170
543,212684503,-176.586945,-80.774361,179.928680
544,212701170,-176.773651,-80.777191,-179.846603
545,212717837,-176.958557,-80.780106,-179.605011
546,212734504,-177.100189,-80.792419,-179.369553
547,212751171,-177.193665,-80.796921,-179.154083
548,212767838,-177.321106,-80.800621,-178.920685
549,212784505,-177.482513,-80.796135,-178.684326
550,212801172,-177.668716,-80.793503,-178.475693
551,212817839,-177.813980,-80.800980,-178.321411
552,212834506,-177.902634,-80.809227,-178.233566
553,212851173,-177.962418,-80.819046,-178.182022
554,212867840,-177.994507,-80.824333,-178.157227
555,212884507,-178.016953,-80.829117,-178.140976
556,212901174,-178.034164,-80.822128,-178.135605
557,212917841,-177.987198,-80.835503,-178.150467
558,212934508,-177.916229,-80.843758,-178.202774
559,212951175,-177.826523,-80.846420,-178.262878
560,212967842,-177.730377,-80.848907,-178.349854
561,212984509,-177.619415,-80.846634,-178.454865
562,213001176,-177.498856,-80.846977,-178.564423
563,213017843,-177.404221,-80.846954,-178.650024
564,213034510,-177.329178,-80.840027,-178.719055
565,213051177,-177.238632,-80.826393,-178.790222
566,213067844,-177.146561,-80.812180,-178.861008
567,213084511,-177.067993,-80.803581,-178.917862
568,213101178,-176.995056,-80.796646,-178.973495
569,213117845,-176.871887,-80.797455,-179.052490
570,213134512,-176.693237,-80.784859,-179.217682
571,213151179,-176.537430,-80.745605,-179.453445
572,213167846,-176.360336,-80.718163,-179.756027
