sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:03:59_883 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
264,309825862,-176.399124,-32.499748,-51.136406
265,309842529,-178.259689,-33.829174,-51.335629
266,309859196,-178.977676,-36.130573,-51.497967
267,309875863,-178.027145,-39.273052,-51.474831
268,309892530,-177.006821,-43.119690,-51.185722
269,309909197,-176.449722,-47.167557,-50.639874
270,309925864,-176.164536,-51.741425,-49.660248
271,309942531,-177.042984,-56.836926,-48.053143
272,309959198,-178.716278,-62.234596,-45.692116
273,309975865,178.757645,-68.020432,-41.877014
274,309992532,173.241577,-74.069786,-34.726280
275,310009199,158.613266,-79.812363,-18.669155
276,310025866,116.879211,-83.393547,24.371920
277,310042533,65.850746,-80.754417,76.904991
278,310059200,47.151814,-74.713531,96.725395
279,310075867,39.191368,-68.873116,105.075676
280,310092534,34.072281,-64.936531,109.129555
281,310109201,30.250004,-62.159092,111.963593
282,310125868,28.081957,-60.933708,113.287491
283,310142535,30.364361,-62.253269,112.677948
284,310159202,33.101013,-64.713608,111.535149
285,310175869,37.684151,-68.326370,109.121765
286,310192536,42.547092,-70.201569,107.303711
287,310209203,39.818249,-70.294678,110.051346
288,310225870,43.634827,-72.830688,107.763741
289,310242537,56.793346,-76.718155,97.797096
290,310259204,53.821529,-78.518166,96.779274
291,310275871,52.954391,-80.506554,93.089951
292,310292538,77.558319,-83.080124,71.465149
293,310309205,88.897408,-84.078880,62.461117
294,310325872,91.702568,-84.812576,57.517746
295,310342539,120.002357,-84.782257,30.763081
296,310359206,132.858185,-84.562386,18.624563
297,310375873,134.647552,-84.713501,13.869748
298,310392540,147.525909,-83.932335,1.210016
299,310409207,156.638367,-83.216125,-7.460872
300,310425874,160.315323,-83.075134,-12.399402
301,310442541,165.853912,-82.433487,-17.803263
302,310459208,167.917145,-81.792885,-21.083866
303,310475875,167.594635,-81.556244,-22.643639
304,310492542,169.442230,-80.746620,-25.306644
305,310509209,172.073090,-79.977974,-27.883839
306,310525876,174.678986,-79.189018,-30.096291
307,310542543,176.665848,-78.317413,-31.894569
308,310559210,177.587280,-77.621429,-33.162361
309,310575877,178.164902,-76.862640,-34.232716
310,310592544,178.829468,-76.059906,-35.230331
311,310609211,179.973145,-75.119476,-36.272804
312,310625878,-179.224869,-74.115150,-37.215687
313,310642545,-178.966965,-72.936440,-38.065800
314,310659212,-178.436829,-71.544067,-38.883965
315,310675879,-177.430756,-69.886360,-39.627914
316,310692546,-176.059402,-67.896530,-40.149162
317,310709213,-174.597183,-65.548904,-40.609627
318,310725880,-173.613342,-62.987411,-41.032139
319,310742547,-173.909088,-60.433178,-41.208767
320,310759214,-174.444839,-57.620625,-41.030613
321,310775881,-174.785385,-54.292171,-41.010517
322,310792548,-175.446426,-50.765614,-41.208797
323,310809215,-176.291595,-47.257542,-41.558941
324,310825882,-177.136780,-43.332130,-42.318268
325,310842549,-176.969177,-38.614811,-43.135567
326,310859216,-176.849548,-35.505165,-43.918793
327,310875883,-177.322144,-35.321087,-44.442547
328,310892550,-177.561996,-34.323868,-45.115902
329,310909217,-178.620712,-32.469757,-46.029793
330,310925884,-176.860062,-32.756290,-46.374081
331,310942551,-177.096664,-34.872620,-46.722282
332,310959218,179.856750,-35.887276,-46.981750
333,310975885,179.163971,-37.803520,-47.263542
334,310992552,179.687317,-41.330200,-47.384098
335,311009219,-179.419510,-45.206535,-47.327137
336,311025886,-178.717987,-48.633801,-47.026634
337,311042553,-178.077896,-53.226810,-46.281212
338,311059220,-178.614685,-58.132641,-45.041901
339,311075887,179.590073,-63.082783,-43.011169
340,311092554,176.736847,-69.005180,-39.313786
341,311109221,171.496811,-75.099190,-32.140366
342,311125888,157.125488,-80.750084,-15.346223
343,311142555,111.120422,-84.006714,32.235947
344,311159222,62.599354,-80.892891,81.980873
345,311175889,45.781391,-74.777664,100.615913
346,311192556,38.399452,-69.161880,108.407692
347,311209223,33.966190,-65.914665,111.764458
348,311225890,26.630907,-62.481567,115.984291
349,311242557,24.566620,-61.997253,116.362740
350,311259224,25.663515,-63.039135,116.013809
351,311275891,27.103186,-65.156303,115.742416
352,311292558,31.009274,-68.688911,114.251701
353,311309225,38.393940,-70.864937,111.969009
354,311325892,39.352219,-71.248917,113.694710
355,311342559,46.458080,-74.492874,109.660370
356,311359226,60.353115,-78.206680,98.046722
357,311375893,57.816227,-79.863411,96.374123
358,311392560,52.619099,-81.272514,95.656242
359,311409227,70.822594,-83.874588,75.827591
360,311425894,101.572563,-84.948868,49.638992
361,311442561,111.456558,-85.363251,40.752239
362,311459228,131.575851,-84.961098,19.643023
363,311475895,147.708206,-83.948875,3.375776
364,311492562,150.552017,-83.787384,-1.240321
365,311509229,155.436661,-83.131134,-7.398343
366,311525896,161.788925,-82.236717,-13.428767
367,311542563,164.239105,-81.919182,-16.776150
368,311559230,166.500656,-81.173660,-19.510939
369,311575897,167.310562,-80.553520,-21.224150
370,311592564,167.365646,-80.146141,-22.696087
371,311609231,169.185379,-79.434059,-24.410564
372,311625898,170.745651,-78.749176,-25.801130
373,311642565,172.399002,-78.160522,-27.022429
374,311659232,174.106140,-77.479813,-28.112701
375,311675899,175.294434,-76.857941,-28.993797
376,311692566,176.359039,-76.244392,-29.868093
377,311709233,177.516449,-75.504410,-30.764044
378,311725900,178.780640,-74.605667,-31.812796
379,311742567,-179.631302,-73.528641,-32.921516
380,311759234,-178.214233,-72.283730,-34.045250
381,311775901,-177.339157,-70.983612,-35.171272
382,311792568,-176.706223,-69.547791,-36.139957
383,311809235,-176.428238,-68.008232,-36.882755
384,311825902,-176.022873,-66.292145,-37.365036
385,311842569,-174.851212,-64.089622,-37.798439
386,311859236,-173.557602,-61.557190,-38.235477
387,311875903,-172.974243,-58.767242,-38.660748
388,311892570,-173.286591,-55.852596,-38.947330
389,311909237,-173.119476,-52.157879,-39.062016
390,311925904,-174.516983,-48.610218,-39.424019
391,311942571,-177.086700,-45.295471,-39.767166
392,311959238,-178.668961,-41.284504,-40.124561
393,311975905,-179.898712,-36.631165,-40.715164
394,311992572,-179.399384,-33.122505,-41.308350
395,312009239,-178.411407,-32.178532,-41.570660
396,312025906,-178.109161,-31.052401,-41.975674
397,312042573,-179.819153,-29.457644,-42.344818
398,312059240,-178.957153,-29.200739,-42.290592
399,312075907,-178.064865,-30.022463,-42.021156
400,312092574,178.581070,-31.193949,-41.457901
401,312109241,177.131363,-33.215034,-40.680267
402,312125908,177.713791,-35.496117,-39.627575
403,312142575,178.007828,-38.598610,-38.103107
404,312159242,178.729385,-42.294849,-36.092861
405,312175909,179.846069,-46.132103,-33.563641
406,312192576,178.591614,-49.904442,-30.372738
407,312209243,175.488998,-54.443047,-25.925009
408,312225910,172.236603,-59.305359,-19.834709
409,312242577,167.124619,-63.719124,-11.631204
410,312259244,159.527435,-67.227501,-0.831877
411,312275911,150.711472,-69.680809,13.118606
412,312292578,142.393921,-70.596329,29.545219
413,312309245,133.837677,-70.274933,46.836807
414,312325912,125.426491,-68.910637,62.630676
415,312342579,121.306290,-66.494247,73.762711
416,312359246,119.925171,-63.900341,82.060341
417,312375913,118.391464,-61.727215,90.036362
418,312392580,118.710136,-59.813625,96.401543
419,312409247,120.884445,-58.131138,100.945442
420,312425914,123.432175,-56.933701,104.808281
421,312442581,126.213425,-56.168499,108.047150
422,312459248,129.505280,-55.654175,110.534744
423,312475915,134.648026,-55.220009,111.910690
424,312492582,138.606613,-54.678078,111.874863
425,312509249,142.047882,-54.052490,110.619705
426,312525916,143.438812,-54.531078,109.029251
427,312542583,144.362366,-56.575489,108.186447
428,312559250,147.373474,-58.337082,106.751823
429,312575917,145.823318,-59.497684,105.294350
430,312592584,138.835342,-61.490158,105.137062
431,312609251,136.201050,-62.902313,105.333183
432,312625918,142.606689,-63.945248,105.046181
433,312642585,145.315125,-65.554466,106.009277
434,312659252,148.493546,-66.167625,105.088295
435,312675919,148.097275,-67.292740,105.646896
436,312692586,145.977615,-68.539597,106.415169
437,312709253,147.776978,-68.850113,105.754272
438,312725920,152.048843,-69.288773,105.847313
439,312742587,153.582260,-69.870155,106.398972
440,312759254,155.058853,-70.102722,106.447128
441,312775921,154.704636,-70.773186,107.296143
442,312792588,154.367599,-71.461502,108.158051
443,312809255,155.808197,-71.800690,108.200768
444,312825922,157.490967,-72.031807,108.076424
445,312842589,158.505127,-72.348434,108.118858
446,312859256,158.914551,-72.691284,108.460571
447,312875923,159.339020,-72.936462,108.527443
448,312892590,160.075851,-73.112244,108.610893
449,312909257,159.445129,-73.377884,109.267769
450,312925924,159.119797,-73.585274,109.689613
451,312942591,160.957916,-73.643532,109.899918
452,312959258,162.657623,-73.853844,110.505554
453,312975925,162.232712,-73.816795,111.129898
454,312992592,161.817215,-73.906761,111.906746
455,313009259,161.542542,-74.009521,112.667450
456,313025926,161.649857,-73.971619,113.263016
457,313042593,161.834183,-73.790634,113.676346
458,313059260,161.640854,-73.560844,114.126968
459,313075927,161.357422,-73.416924,114.727043
460,313092594,161.133453,-73.559006,115.756096
461,313109261,161.108154,-73.787971,116.982468
462,313125928,160.822647,-73.841408,118.060547
463,313142595,160.699600,-73.588379,118.619949
464,313159262,161.034073,-73.159737,118.807617
465,313175929,161.644577,-72.617592,118.770393
466,313192596,161.835083,-72.106209,118.893951
467,313209263,161.807266,-71.614128,119.265640
468,313225930,161.557327,-71.315506,120.286903
469,313242597,161.169540,-71.525604,122.418495
470,313259264,161.289658,-72.037949,125.144897
471,313275931,164.030731,-72.193321,127.248337
472,313292598,168.788986,-72.381378,129.545898
473,313309265,173.474838,-72.884239,132.187775
474,313325932,177.813004,-73.201401,134.391708
475,313342599,-179.347717,-73.662338,136.376556
476,313359266,-177.550278,-74.303947,138.947968
477,313375933,-177.647537,-74.878273,142.530014
478,313392600,178.969147,-76.229332,147.432358
479,313409267,173.948776,-77.509773,153.585587
480,313425934,166.914383,-78.932564,161.109909
481,313442601,157.893570,-80.437988,170.271255
482,313459268,147.768265,-81.708977,-179.091995
483,313475935,136.482910,-82.634010,-167.020142
484,313492602,122.874695,-83.178467,-152.647171
485,313509269,107.000893,-83.223061,-136.215607
486,313525936,92.389816,-82.677101,-121.081863
487,313542603,80.194939,-81.725525,-108.705681
488,313559270,71.353416,-80.568954,-99.754623
489,313575937,65.744591,-79.425079,-93.846634
490,313592604,61.948029,-78.396751,-89.706009
491,313609271,59.126457,-77.474937,-86.709908
492,313625938,57.206665,-76.698830,-84.711227
493,313642605,55.992039,-76.147781,-83.558907
494,313659272,55.399853,-75.868813,-83.087990
495,313675939,55.880543,-75.916779,-83.416252
496,313692606,57.507523,-76.296982,-84.588280
497,313709273,60.281864,-77.030701,-86.602051
498,313725940,62.945663,-78.260567,-89.205521
499,313742607,70.093155,-79.615677,-95.289543
500,313759274,75.250214,-80.452972,-99.842842
501,313775941,79.658241,-81.378555,-104.521599
502,313792608,90.710709,-82.351967,-115.141716
503,313809275,102.950073,-82.930176,-127.118172
504,313825942,115.207436,-83.113907,-139.308868
505,313842609,130.833725,-82.861832,-154.562134
506,313859276,145.710983,-82.203766,-168.922272
507,313875943,157.017014,-81.457352,-178.484695
508,313892610,164.057724,-80.785072,175.005554
509,313909277,168.066391,-79.755295,169.668533
510,313925944,170.513321,-79.020096,166.115311
511,313942611,172.245850,-78.207596,162.933029
512,313959278,174.766418,-77.339828,160.145233
513,313975945,177.149719,-76.759537,157.747604
514,313992612,179.297943,-75.994965,155.662094
515,314009279,-178.920639,-75.335907,154.080460
516,314025946,-177.776245,-74.941017,152.754425
517,314042613,-177.107025,-74.518448,151.690628
518,314059280,-176.904678,-74.089394,150.825714
519,314075947,-176.813553,-73.800766,150.138550
520,314092614,-176.293716,-73.335518,149.437622
521,314109281,-175.472015,-72.928886,148.831680
522,314125948,-175.083237,-72.621567,148.260925
523,314142615,-174.665421,-72.145653,147.690948
524,314159282,-174.094360,-71.512177,147.059814
525,314175949,-173.454849,-70.819504,146.475983
526,314192616,-172.952255,-70.045135,145.923981
527,314209283,-172.483643,-69.266525,145.348709
528,314225950,-172.016647,-68.456306,144.724838
529,314242617,-171.679794,-67.656654,144.067810
530,314259284,-171.483994,-66.724274,143.409286
531,314275951,-171.246857,-65.580605,142.850006
532,314292618,-171.092590,-64.322899,142.450150
533,314309285,-170.660828,-62.791058,142.224335
534,314325952,-170.169769,-61.061127,142.056168
535,314342619,-169.873260,-59.037418,141.976624
536,314359286,-170.221252,-56.945953,141.926590
537,314375953,-170.907623,-54.589191,141.993179
538,314392620,-171.557770,-51.806007,142.183075
539,314409287,-172.402740,-48.596836,142.206436
540,314425954,-173.680054,-45.323730,142.031342
541,314442621,-175.172668,-42.075714,141.562454
542,314459288,-176.203323,-38.265366,140.881104
543,314475955,-176.430359,-33.966396,139.989243
544,314492622,-176.398499,-31.305216,139.056122
545,314509289,-176.787979,-30.746069,138.323807
546,314525956,-177.154160,-29.030344,137.559906
547,314542623,-177.536499,-27.067261,136.780594
548,314559290,-176.590561,-27.790091,136.186188
549,314575957,-176.596451,-29.208771,135.504150
550,314592624,-178.385025,-29.780165,134.833084
551,314609291,-178.541931,-32.087719,134.294861
552,314625958,-178.012894,-35.276665,133.905457
553,314642625,-177.690506,-38.448517,133.623001
554,314659292,-177.190964,-42.172306,133.477448
555,314675959,-177.219101,-46.546299,133.577103
556,314692626,-178.345764,-50.970020,133.973480
557,314709293,-179.989288,-56.227642,134.963867
558,314725960,178.226929,-61.870300,136.819107
559,314742627,175.951843,-67.732796,140.076508
560,314759294,170.942978,-73.719536,146.463409
561,314775961,158.239807,-79.523552,161.261703
562,314792628,119.348923,-83.493111,-157.249222
563,314809295,64.929474,-81.105080,-100.711151
564,314825962,46.287769,-75.726555,-81.541908
565,314842629,41.571232,-71.544556,-75.020348
566,314859296,37.420757,-68.800781,-70.821945
567,314875963,30.510098,-66.719398,-67.003197
568,314892630,32.530254,-67.460190,-67.677818
569,314909297,33.881168,-69.252998,-68.626816
570,314925964,37.374584,-71.998474,-70.601685
571,314942631,43.802620,-74.611115,-74.114868
572,314959298,47.863434,-75.923958,-75.625641
573,314975965,47.838665,-77.136108,-75.115891
574,314992632,65.249893,-80.200806,-88.864563
575,315009299,82.964203,-82.360931,-106.859825
576,315025966,90.425873,-83.744141,-120.047012
577,315042633,119.788490,-84.028740,-148.244614
578,315059300,147.492157,-82.822334,-171.867676
579,315075967,147.867645,-83.618561,-174.770721
580,315092634,156.042404,-82.579079,175.329880
581,315109301,165.890793,-80.997131,167.803879
582,315125968,167.990250,-81.061653,165.675964
583,315142635,169.278748,-80.808281,163.002426
584,315159302,173.447571,-79.699570,159.187805
585,315175969,176.514786,-79.327980,156.392319
