sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:03:59_885 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
132,294928634,14.259055,-72.739044,97.787964
133,294945301,16.122593,-71.625557,97.597023
134,294961968,18.215567,-70.545296,97.292778
135,294978635,20.340164,-69.448944,96.867676
136,294995302,22.498533,-68.540543,96.417641
137,295011969,23.919163,-68.004181,95.832619
138,295028636,24.390821,-67.562408,95.423523
139,295045303,23.763035,-67.239792,95.297737
140,295061970,22.526651,-67.001137,95.489662
141,295078637,21.361185,-66.770340,96.047577
142,295095304,19.591709,-66.979813,96.505920
143,295111971,17.335945,-66.734665,97.463509
144,295128638,14.917516,-66.311867,98.677368
145,295145305,12.463795,-65.848701,99.846542
146,295161972,10.666341,-65.345253,100.801880
147,295178639,8.927439,-65.050270,101.586189
148,295195306,7.113106,-63.458626,102.904083
149,295211973,5.650874,-63.424824,103.906288
150,295228640,6.174493,-64.149483,104.096527
151,295245307,6.993639,-64.099823,104.113609
152,295261974,8.021708,-64.128609,104.421753
153,295278641,8.924148,-64.748756,104.645424
154,295295308,10.638716,-66.023270,104.756897
155,295311975,8.414537,-67.022034,106.122742
156,295328642,4.814868,-68.937538,107.697075
157,295345309,1.926303,-70.958305,109.485840
158,295361976,-1.185338,-72.572067,111.357849
159,295378643,-2.741338,-74.247208,113.052216
160,295395310,-4.132220,-75.854202,114.385902
161,295411977,-4.514800,-77.459915,115.392357
162,295428644,-5.197813,-79.153130,116.361252
163,295445311,-6.402522,-80.968956,117.793610
164,295461978,-9.804859,-82.979492,120.720047
165,295478645,-17.032900,-85.093445,127.338715
166,295495312,-35.614059,-87.067421,145.582809
167,295511979,-82.381348,-88.140907,-167.539688
168,295528646,-139.819702,-87.084564,-110.338898
169,295545313,-159.543823,-84.738136,-91.167213
170,295561980,-167.747726,-81.978310,-83.767181
171,295578647,-172.048157,-79.109520,-80.177727
172,295595314,-174.484070,-76.159180,-78.249611
173,295611981,-175.969482,-73.265839,-77.051048
174,295628648,-177.048508,-70.349762,-76.125633
175,295645315,-177.598740,-67.649101,-75.418610
176,295661982,-177.301163,-65.626236,-75.066437
177,295678649,-176.392349,-64.020134,-75.027336
178,295695316,-176.444275,-62.672459,-75.006859
179,295711983,-176.626984,-61.704399,-74.992004
180,295728650,-175.756134,-60.582207,-75.163033
181,295745317,-174.612289,-59.397243,-75.561577
182,295761984,-173.900558,-58.301033,-76.048340
183,295778651,-173.817810,-57.553387,-76.527962
184,295795318,-174.078094,-56.993649,-76.986786
185,295811985,-174.576523,-56.703693,-77.552330
186,295828652,-174.662933,-56.908508,-78.335854
187,295845319,-175.462158,-57.879147,-79.249313
188,295861986,-176.642517,-59.981792,-79.933578
189,295878653,-177.883209,-63.049866,-80.037834
190,295895320,179.392380,-65.239334,-79.268112
191,295911987,175.576385,-67.912849,-78.511497
192,295928654,171.892441,-70.300644,-77.639534
193,295945321,167.461411,-73.089218,-76.005516
194,295961988,162.791275,-76.356888,-73.089035
195,295978655,156.437637,-79.800537,-67.733086
196,295995322,144.415909,-83.336411,-55.291073
197,296011989,111.387558,-85.970558,-22.248898
198,296028656,56.963242,-85.757484,31.773201
199,296045323,27.528759,-83.459206,60.825970
200,296061990,13.676077,-81.039413,74.045135
201,296078657,6.773644,-78.237137,81.318817
202,296095324,4.336738,-74.991295,84.750832
203,296111991,3.490587,-72.158463,86.581741
204,296128658,4.228706,-69.810219,87.593765
205,296145325,6.114847,-68.098763,87.884315
206,296161992,8.887287,-66.868027,87.664948
207,296178659,11.687064,-66.050903,87.398422
208,296195326,13.936433,-65.760231,87.474396
209,296211993,15.500360,-66.119843,87.940155
210,296228660,15.931413,-67.125061,88.649872
211,296245327,15.173196,-68.659782,89.607689
212,296261994,13.547675,-70.126816,91.390884
213,296278661,12.487328,-70.762627,94.578384
214,296295328,7.830111,-64.939995,98.604233
215,296311995,11.885859,-67.684296,98.411568
216,296328662,10.911813,-64.696167,98.375984
217,296345329,13.740766,-63.607697,96.799950
218,296361996,12.965898,-64.118881,96.289047
219,296378663,9.293281,-62.493061,97.527122
220,296395330,7.260565,-63.208435,98.462669
221,296411997,4.329773,-67.874496,101.311722
222,296428664,4.589921,-63.944595,104.071373
223,296445331,6.638445,-65.915123,104.583359
224,296461998,8.521455,-67.874023,103.119408
225,296478665,6.521580,-67.915985,103.159843
226,296495332,1.448467,-69.901260,103.246185
227,296511999,-1.973273,-72.645493,104.835304
228,296528666,-1.208476,-75.134941,106.323456
229,296545333,1.408607,-75.527618,106.602737
230,296562000,3.176648,-77.071091,106.887077
231,296578667,1.730246,-79.539055,107.214172
232,296595334,-1.529321,-81.921677,108.553307
233,296612001,-7.582194,-84.898270,112.592949
234,296628668,-26.662201,-87.848511,130.056473
235,296645335,-138.550583,-88.391609,-118.064278
236,296662002,-165.939072,-85.961731,-89.997971
237,296678669,-173.878540,-82.892128,-81.969734
238,296695336,-177.833282,-79.609520,-78.874146
239,296712003,179.726700,-76.530304,-77.245750
240,296728670,178.541031,-73.715096,-76.143028
241,296745337,177.993988,-71.490860,-74.999458
242,296762004,178.437317,-69.895561,-73.995049
243,296778671,179.867767,-68.383270,-73.756729
244,296795338,-178.820099,-66.964363,-73.807541
245,296812005,-178.015366,-65.770241,-74.059631
246,296828672,-177.975754,-64.794792,-74.553696
247,296845339,-177.848709,-63.778416,-75.353714
248,296862006,-176.933090,-62.577778,-76.444717
249,296878673,-176.367279,-61.188236,-77.670166
250,296895340,-177.123199,-60.125042,-78.663551
251,296912007,-178.545334,-59.534088,-79.248810
252,296928674,-179.193161,-59.759472,-79.436234
253,296945341,179.967270,-60.823601,-79.550529
254,296962008,179.478455,-63.359596,-79.365036
255,296978675,178.704590,-66.862724,-77.501167
256,296995342,175.896729,-69.222298,-74.648643
257,297012009,171.169205,-71.679527,-72.090118
258,297028676,166.210419,-73.744553,-70.608368
259,297045343,160.629547,-76.024971,-68.801247
260,297062010,153.943054,-78.865753,-64.858482
261,297078677,143.272217,-82.158531,-56.829899
262,297095344,121.952003,-85.194176,-35.219296
263,297112011,71.534409,-86.196510,16.039618
264,297128678,33.078842,-84.065125,55.007347
265,297145345,18.113564,-81.003136,70.582756
266,297162012,9.921817,-78.204170,78.869492
267,297178679,6.178740,-74.886864,83.705017
268,297195346,3.899436,-71.827553,86.604416
269,297212013,2.921642,-69.321884,88.663254
270,297228680,3.178421,-67.431969,89.981956
271,297245347,4.481197,-66.179497,90.706032
272,297262014,6.815552,-65.460861,91.063858
273,297278681,10.136415,-65.299301,91.232559
274,297295348,13.690179,-65.607040,91.543922
275,297312015,16.368767,-66.346024,92.162735
276,297328682,17.370531,-67.867012,92.901520
277,297345349,17.135958,-69.825493,93.808479
278,297362016,17.163662,-71.263382,95.281471
279,297378683,18.357798,-71.293533,96.562897
280,297395350,18.701986,-66.123039,97.018974
281,297412017,20.733982,-67.534401,95.956863
282,297428684,20.742069,-65.333031,95.933846
283,297445351,19.708845,-64.432396,95.887390
284,297462018,17.047537,-64.619698,96.565636
285,297478685,15.323866,-65.834427,97.534142
286,297495352,9.048591,-65.906235,100.781006
287,297512019,4.912025,-64.112839,104.364975
288,297528686,6.064095,-68.722481,105.879120
289,297545353,5.304218,-65.143387,107.747025
290,297562020,6.003912,-67.207993,106.659348
291,297578687,4.766542,-69.989822,105.882477
292,297595354,3.456932,-69.697708,106.232941
293,297612021,2.405918,-70.867279,107.573715
294,297628688,2.236338,-73.267281,108.626633
295,297645355,4.155546,-74.136398,109.212814
296,297662022,3.990202,-75.689110,110.019684
297,297678689,1.871850,-77.743141,111.499649
298,297695356,-2.207183,-79.947136,113.876289
299,297712023,-8.302675,-82.355202,117.977325
300,297728690,-18.943529,-85.032410,126.516235
301,297745357,-41.025951,-87.228233,147.874451
302,297762024,-95.638283,-88.177376,-157.649460
303,297778691,-151.062866,-86.678932,-102.424751
304,297795358,-166.701630,-84.634506,-87.109833
305,297812025,-174.166779,-82.163437,-80.256363
306,297828692,-177.547211,-79.610168,-76.667694
307,297845359,-179.386230,-77.011139,-74.272614
308,297862026,179.523193,-74.269737,-72.625023
309,297878693,179.384613,-71.862495,-71.592728
310,297895360,-179.885925,-70.022118,-71.086670
311,297912027,-179.226562,-68.520180,-71.112587
312,297928694,-179.121536,-67.026581,-71.641281
313,297945361,-179.108948,-65.720535,-72.483696
314,297962028,-178.202347,-64.512794,-73.413048
315,297978695,-177.387238,-63.284420,-74.427643
316,297995362,-177.772339,-62.176231,-75.146759
317,298012029,-179.122025,-61.491970,-75.268791
318,298028696,179.865631,-61.346798,-75.151222
319,298045363,-179.856613,-61.794975,-75.374100
320,298062030,-179.472076,-63.160244,-75.559090
321,298078697,179.935150,-65.836571,-74.773209
322,298095364,178.208633,-68.363060,-72.705406
323,298112031,173.797195,-70.822067,-69.782158
324,298128698,168.780243,-73.384483,-67.006477
325,298145365,163.280365,-75.427612,-64.650627
326,298162032,156.569138,-77.794342,-60.905903
327,298178699,147.307831,-80.524109,-54.121372
328,298195366,132.266022,-83.314697,-41.162170
329,298212033,103.704910,-85.331337,-11.597371
330,298228700,57.708172,-84.815788,35.435032
331,298245367,34.177216,-82.272903,59.784122
332,298262034,22.346586,-79.562988,71.172302
333,298278701,14.833747,-76.829041,78.405212
334,298295368,10.873603,-73.658966,82.936066
335,298312035,8.018040,-71.329987,85.840515
336,298328702,6.762128,-69.261215,87.883125
337,298345369,6.185116,-67.814026,89.237587
338,298362036,6.436120,-66.941856,90.130035
339,298378703,7.655895,-66.642052,90.789520
340,298395370,9.954255,-66.962990,91.444420
341,298412037,12.867511,-67.686127,92.270164
342,298428704,15.543736,-68.860176,93.110146
343,298445371,16.284859,-70.647278,94.244194
344,298462038,14.765877,-72.416603,96.411758
345,298478705,13.355703,-73.510513,99.207123
346,298495372,12.718021,-71.686317,101.004936
347,298512039,17.033358,-69.159416,98.513237
348,298528706,17.530737,-69.253082,98.125214
349,298545373,19.567034,-67.304207,97.491989
350,298562040,17.810350,-66.989960,97.329689
351,298578707,15.509637,-66.822624,98.511978
352,298595374,12.787158,-67.809601,100.093773
353,298612041,7.434341,-69.379074,103.766281
354,298628708,1.608549,-65.927315,109.074898
355,298645375,5.135890,-66.294655,110.767799
356,298662042,6.321576,-67.124969,111.231514
357,298678709,7.259803,-66.671646,109.944511
358,298695376,2.632497,-68.891846,109.143593
359,298712043,-2.039154,-70.795372,109.769936
360,298728710,0.692445,-71.126816,111.321976
361,298745377,-0.259987,-73.005409,112.209381
362,298762044,1.444459,-74.461861,112.018669
363,298778711,2.863737,-75.381020,112.086929
364,298795378,-0.347701,-77.777855,112.931992
365,298812045,-2.674519,-79.713287,114.257507
366,298828712,-7.975138,-82.146622,117.421898
367,298845379,-13.982782,-84.489822,122.185104
368,298862046,-27.063158,-86.983772,134.386398
369,298878713,-76.006996,-88.705475,-176.528320
370,298895380,-145.450607,-88.150726,-106.905952
371,298912047,-169.720810,-85.693245,-83.535324
372,298928714,-176.311951,-83.228653,-77.472115
373,298945381,-179.787048,-80.662430,-74.191948
374,298962048,178.353653,-77.896019,-72.011414
375,298978715,177.429031,-75.374451,-70.107384
376,298995382,177.271713,-73.131393,-68.700821
377,299012049,177.803406,-71.299965,-68.078873
378,299028716,178.696991,-69.791801,-68.084824
379,299045383,179.146805,-68.654770,-68.521523
380,299062050,179.392761,-67.580467,-69.121582
381,299078717,179.265686,-66.396408,-69.887184
382,299095384,179.421204,-65.163300,-70.947884
383,299112051,-179.932755,-63.642616,-72.280403
384,299128718,-179.821899,-62.452991,-73.360893
385,299145385,179.046906,-61.703255,-73.793823
386,299162052,177.797562,-61.755989,-73.677757
387,299178719,177.351868,-62.298199,-73.595573
388,299195386,177.859802,-64.111801,-73.416283
389,299212053,178.423187,-66.617928,-71.691223
390,299228720,175.414673,-67.877708,-69.071159
391,299245387,170.375488,-69.543144,-66.250534
392,299262054,165.387207,-71.226547,-63.518192
393,299278721,159.802139,-73.341446,-60.794052
394,299295388,154.455872,-75.470352,-57.414742
395,299312055,145.989700,-78.280136,-50.449402
396,299328722,132.537155,-81.053787,-38.794788
397,299345389,114.404579,-83.347107,-19.689440
398,299362056,81.910286,-84.494980,14.047260
399,299378723,50.518116,-83.536255,46.611889
400,299395390,31.648153,-81.530128,66.458733
401,299412057,19.888712,-79.363976,78.845566
402,299428724,12.994011,-77.203346,87.116013
403,299445391,10.034676,-74.545563,92.664093
404,299462058,10.651045,-72.002541,95.809555
405,299478725,13.783227,-69.663765,97.692757
406,299495392,18.491323,-67.471191,99.057281
407,299512059,23.126144,-65.844292,100.340591
408,299528726,26.073368,-64.705101,102.036736
409,299545393,26.494148,-64.016434,104.508331
410,299562060,24.943373,-63.924561,107.938019
411,299578727,23.984324,-64.787971,111.667664
412,299595394,25.171608,-66.298546,114.914207
413,299612061,28.625393,-67.972580,116.716545
414,299628728,32.386024,-69.125160,117.501205
415,299645395,36.422737,-69.621994,117.401855
416,299662062,44.432220,-70.108139,114.203896
417,299678729,52.817230,-69.356728,113.052475
418,299695396,62.041660,-68.617226,112.645760
419,299712063,73.742043,-68.290047,109.395576
420,299728730,81.534668,-67.343414,109.106926
421,299745397,85.650452,-66.450539,111.788445
422,299762064,89.777405,-66.214867,114.033478
423,299778731,95.786110,-66.733978,113.652092
424,299795398,99.028915,-67.667305,114.299400
425,299812065,100.018036,-68.803284,114.288643
426,299828732,100.804337,-69.819489,111.851524
427,299845399,102.733292,-70.884491,105.540298
428,299862066,105.415596,-72.338989,96.912910
429,299878733,103.692665,-74.436981,94.980392
430,299895400,104.756065,-76.147453,91.439476
431,299912067,111.758888,-76.874496,83.722260
432,299928734,116.883186,-77.258751,80.531158
433,299945401,120.099808,-77.323067,80.628380
434,299962068,120.692780,-77.298317,83.582405
435,299978735,124.336342,-76.652298,82.982521
436,299995402,126.785088,-76.245926,83.461411
437,300012069,131.248886,-75.743317,82.558205
438,300028736,135.612915,-75.439209,83.054199
439,300045403,137.371277,-75.825089,86.664284
440,300062070,139.521439,-75.987793,88.521393
441,300078737,141.932831,-76.020828,88.962685
442,300095404,143.815308,-76.162895,88.671707
443,300112071,145.883209,-76.263199,87.392990
444,300128738,148.518723,-76.130203,85.365524
445,300145405,150.280640,-75.984894,83.541603
446,300162072,150.841278,-76.061012,82.509972
447,300178739,151.797333,-76.091133,81.088997
448,300195406,153.205429,-76.144714,79.316559
449,300212073,154.063309,-76.542549,78.639084
450,300228740,154.923309,-77.020271,79.286789
451,300245407,155.049011,-77.575745,81.609192
452,300262074,154.069534,-78.246590,85.551521
453,300278741,152.167725,-78.843079,90.597939
454,300295408,147.958832,-79.544998,97.648041
455,300312075,143.213654,-80.038101,105.136391
456,300328742,138.040878,-80.518967,112.883827
457,300345409,133.954529,-80.888771,119.217239
458,300362076,130.508331,-81.288261,124.112274
459,300378743,127.944580,-81.732925,127.521385
460,300395410,124.756973,-82.332771,131.163010
461,300412077,120.693115,-83.002243,136.278687
462,300428744,113.059326,-83.600677,145.504242
463,300445411,101.867477,-83.803940,158.621704
464,300462078,90.456436,-83.586288,171.867599
465,300478745,78.839294,-83.043541,-175.432098
466,300495412,72.584503,-82.422829,-168.782471
467,300512079,66.364250,-82.018494,-162.609573
468,300528746,63.332001,-82.029076,-158.836639
469,300545413,63.540943,-82.425110,-157.396515
470,300562080,60.529350,-82.727051,-150.974091
471,300578747,57.603775,-83.287178,-144.187775
472,300595414,52.216850,-83.795975,-135.893066
473,300612081,43.973202,-83.586685,-124.462700
474,300628748,38.061810,-82.527092,-114.621216
475,300645415,34.150936,-80.546204,-106.400200
476,300662082,32.476383,-78.929146,-100.885628
477,300678749,31.822733,-77.708603,-96.725250
478,300695416,31.271795,-76.632782,-93.488510
479,300712083,30.961624,-75.849754,-91.388016
480,300728750,30.696810,-75.235756,-90.109863
481,300745417,30.565500,-74.701408,-89.496529
482,300762084,29.937908,-74.044914,-88.847282
483,300778751,29.053753,-73.313377,-88.147232
484,300795418,27.943123,-72.607239,-87.454582
485,300812085,26.976143,-72.086258,-86.827919
486,300828752,26.139475,-72.008537,-86.553505
487,300845419,25.466806,-71.905869,-86.318977
488,300862086,24.331934,-71.538254,-85.580856
489,300878753,23.628990,-71.688927,-85.516609
490,300895420,22.278179,-71.774467,-85.206726
491,300912087,20.870432,-71.882828,-84.754929
492,300928754,19.650846,-72.126366,-84.323235
493,300945421,18.519730,-72.296982,-83.591728
494,300962088,17.555885,-72.577194,-82.857941
495,300978755,16.480129,-72.794098,-82.058067
496,300995422,15.613276,-73.122902,-81.501656
497,301012089,15.274550,-73.097366,-80.805893
498,301028756,14.719348,-72.211777,-79.435722
499,301045423,14.748066,-72.597252,-78.904892
500,301062090,14.553342,-72.318512,-77.905685
501,301078757,14.992199,-71.631050,-76.612648
502,301095424,15.964782,-72.127602,-75.866386
503,301112091,15.463844,-73.093803,-74.891319
504,301128758,13.253213,-74.349106,-73.188004
505,301145425,9.364502,-75.866867,-71.065857
506,301162092,3.477659,-77.596001,-67.412804
507,301178759,-3.485455,-78.893990,-61.841450
508,301195426,-8.889278,-80.390717,-57.237183
509,301212093,-12.379463,-81.474701,-53.916409
510,301228760,-15.169209,-82.667519,-51.207874
511,301245427,-17.821543,-83.856918,-48.562565
512,301262094,-23.734236,-85.310989,-42.701828
513,301278761,-38.389912,-86.664993,-28.498762
514,301295428,-71.812469,-87.550079,4.361901
515,301312095,-117.979362,-87.049454,49.782959
516,301328762,-139.358032,-85.720352,70.741844
517,301345429,-150.451981,-84.251511,81.431328
518,301362096,-158.957581,-82.306602,89.252136
519,301378763,-164.433258,-80.326065,93.998535
520,301395430,-168.456589,-78.213608,97.399895
521,301412097,-171.596298,-76.053307,100.142906
522,301428764,-174.024689,-73.811111,102.380424
523,301445431,-175.432526,-71.541702,103.971809
524,301462098,-175.909195,-69.374268,104.984764
525,301478765,-176.102356,-67.323936,105.512726
526,301495432,-176.088394,-65.421516,105.695320
527,301512099,-176.012222,-63.709545,105.819366
528,301528766,-176.064651,-62.222866,106.017502
529,301545433,-175.993561,-61.087860,106.139389
530,301562100,-175.809174,-60.133545,106.013046
531,301578767,-175.602859,-58.988888,105.729919
532,301595434,-175.024933,-57.745781,105.349693
533,301612101,-174.933670,-56.595684,105.080093
534,301628768,-175.716324,-55.765221,105.063881
535,301645435,-176.199371,-55.475777,105.181435
536,301662102,-176.548660,-55.481899,105.161156
537,301678769,-176.554810,-56.108948,104.832596
538,301695436,-176.900787,-57.502556,104.572655
539,301712103,-177.972580,-60.057472,104.939667
540,301728770,-179.982925,-62.268173,106.192528
541,301745437,176.525620,-64.755867,107.520828
542,301762104,172.852234,-67.036942,108.617462
543,301778771,168.522934,-69.146927,109.537849
544,301795438,163.947266,-71.550102,110.867966
545,301812105,159.048996,-74.221069,112.640175
546,301828772,153.372055,-77.430359,115.557297
547,301845439,148.205414,-80.669235,121.187546
548,301862106,133.624176,-83.903076,136.283447
549,301878773,97.299400,-85.905090,172.821304
550,301895440,49.844780,-85.242149,-139.454575
551,301912107,26.664038,-83.241089,-116.287483
552,301928774,16.960674,-80.261810,-105.155182
553,301945441,13.295599,-77.345070,-99.974861
554,301962108,12.576984,-74.868507,-97.267647
555,301978775,13.639478,-72.760490,-95.939606
556,301995442,15.883041,-71.169281,-95.570297
557,302012109,18.201735,-69.942009,-95.336792
558,302028776,19.299419,-69.163223,-94.544052
559,302045443,19.267797,-69.077324,-93.108261
560,302062110,18.432350,-69.892456,-91.367035
561,302078777,16.761723,-71.609749,-89.620720
562,302095444,14.189695,-73.732101,-87.724464
563,302112111,11.136711,-75.884041,-85.360626
564,302128778,9.058303,-77.200943,-82.460739
565,302145445,7.705670,-72.374962,-79.902344
566,302162112,11.607513,-74.070190,-81.961792
567,302178779,14.837352,-71.562454,-83.222275
568,302195446,16.002245,-70.344818,-83.972374
569,302212113,16.004263,-70.541740,-83.859932
570,302228780,15.446816,-70.996330,-83.200027
571,302245447,10.907998,-70.236916,-80.378654
572,302262114,5.283571,-67.060120,-76.041122
573,302278781,5.473579,-72.167473,-73.324646
574,302295448,2.287252,-70.737289,-70.406837
575,302312115,3.719217,-70.902550,-69.761101
576,302328782,2.268969,-74.111954,-69.763100
577,302345449,-0.553762,-74.848083,-68.883499
578,302362116,-3.098329,-73.875038,-67.516281
579,302378783,-7.761398,-77.682785,-64.513474
580,302395450,-5.829058,-78.865341,-62.709656
581,302412117,-5.624568,-78.935852,-61.381386
582,302428784,-8.675676,-81.436127,-57.625267
583,302445451,-16.263868,-83.170479,-51.669628
584,302462118,-34.717892,-85.349327,-35.589085
585,302478785,-77.066505,-86.648186,4.337473
586,302495452,-117.294579,-85.941505,44.564793
587,302512119,-136.965286,-84.580299,64.435905
588,302528786,-153.625076,-82.163239,80.311806
589,302545453,-162.047424,-79.545525,88.687637
