sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-04-15_09:59:44_804 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
455,1593134119,6.717175,-58.212753,2.011483
456,1593150786,6.830538,-57.875957,1.933782
457,1593167453,6.960288,-57.538704,1.853048
458,1593184120,7.096300,-57.197456,1.798036
459,1593200787,7.200889,-56.854523,1.768790
460,1593217454,7.266549,-56.509094,1.758204
461,1593234121,7.297812,-56.164734,1.763633
462,1593250788,7.323555,-55.819069,1.778609
463,1593267455,7.373385,-55.469963,1.802212
464,1593284122,7.401752,-55.123116,1.838565
465,1593300789,7.389939,-54.785488,1.885190
466,1593317456,7.355929,-54.458382,1.931500
467,1593334123,7.320656,-54.137535,1.970484
468,1593350790,7.303848,-53.816399,2.008831
469,1593367457,7.346328,-53.500229,2.008853
470,1593384124,7.388408,-53.189163,2.011272
471,1593400791,7.431401,-52.895924,2.030262
472,1593417458,7.436975,-52.620407,2.045881
473,1593434125,7.439990,-52.353703,2.036773
474,1593450792,7.462946,-52.095100,2.009674
475,1593467459,7.494331,-51.845901,1.978780
476,1593484126,7.534900,-51.613129,1.956587
477,1593500793,7.573188,-51.394703,1.950921
478,1593517460,7.708971,-51.189442,1.934580
479,1593534127,7.861935,-51.006359,1.911853
480,1593550794,7.919041,-50.842758,1.900201
481,1593567461,7.915233,-50.705868,1.905977
482,1593584128,7.897201,-50.598297,1.916363
483,1593600795,7.907473,-50.510170,1.921098
484,1593617462,7.921433,-50.432774,1.895859
485,1593634129,7.931832,-50.374195,1.872573
486,1593650796,7.954302,-50.332417,1.884400
487,1593667463,7.972432,-50.301796,1.919624
488,1593684130,7.949774,-50.281288,1.944571
489,1593700797,7.916327,-50.264538,1.939101
490,1593717464,7.854366,-50.256847,1.930773
491,1593734131,7.755085,-50.265789,1.941271
492,1593750798,7.660045,-50.282871,1.963580
493,1593767465,7.604611,-50.301590,1.991798
494,1593784132,7.567380,-50.317757,2.021684
495,1593800799,7.530264,-50.340939,2.051935
496,1593817466,7.468864,-50.370213,2.078844
497,1593834133,7.372631,-50.390228,2.118973
498,1593850800,7.319737,-50.372677,2.164665
499,1593867467,7.342973,-50.313648,2.210772
500,1593884134,7.328650,-50.217266,2.267186
501,1593900801,7.280319,-50.069992,2.324895
502,1593917468,7.240865,-49.858154,2.367866
503,1593934135,7.217028,-49.573643,2.402560
504,1593950802,7.208888,-49.205429,2.472567
505,1593967469,7.226460,-48.753586,2.593595
506,1593984136,7.218185,-48.245983,2.748399
