sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-04-15_09:59:44_798 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
411,1592384104,6.568393,-67.520508,2.496383
412,1592400771,6.557335,-67.473045,2.521555
413,1592417438,6.534673,-67.429253,2.548748
414,1592434105,6.500845,-67.386070,2.582203
415,1592450772,6.467696,-67.343636,2.620175
416,1592467439,6.444960,-67.296204,2.657074
417,1592484106,6.421900,-67.246681,2.692666
418,1592500773,6.394940,-67.193947,2.731139
419,1592517440,6.380641,-67.139099,2.770603
420,1592534107,6.390612,-67.081009,2.827106
421,1592550774,6.422791,-67.014046,2.878066
422,1592567441,6.451101,-66.953484,2.908168
423,1592584108,6.444552,-66.897430,2.941667
424,1592600775,6.405290,-66.846718,2.987921
425,1592617442,6.322885,-66.804047,3.050180
426,1592634109,6.251337,-66.758972,3.097104
427,1592650776,6.165555,-66.706650,3.149795
428,1592667443,6.089758,-66.641914,3.214199
429,1592684110,6.070052,-66.565948,3.268700
430,1592700777,6.032207,-66.486610,3.335179
431,1592717444,5.957989,-66.399895,3.414785
432,1592734111,5.896626,-66.300674,3.483338
433,1592750778,5.827155,-66.186867,3.562447
434,1592767445,5.754965,-66.055588,3.654872
435,1592784112,5.707722,-65.902122,3.747064
436,1592800779,5.690907,-65.725395,3.829277
437,1592817446,5.657380,-65.530914,3.913905
438,1592834113,5.599409,-65.325455,3.994439
439,1592850780,5.532516,-65.110085,4.072484
440,1592867447,5.464519,-64.888077,4.162997
441,1592884114,5.380695,-64.660271,4.271422
442,1592900781,5.319329,-64.423805,4.375668
443,1592917448,5.282965,-64.176788,4.470023
444,1592934115,5.250971,-63.920864,4.559431
445,1592950782,5.192337,-63.668892,4.639542
446,1592967449,5.222668,-63.391094,4.676956
447,1592984116,5.303154,-63.095730,4.667314
448,1593000783,5.351435,-62.790489,4.667203
449,1593017450,5.476740,-62.481663,4.619693
450,1593034117,5.603557,-62.168991,4.567826
451,1593050784,5.670224,-61.858791,4.541380
452,1593067451,5.736260,-61.545544,4.524392
453,1593084118,5.777083,-61.234203,4.519232
454,1593100785,5.766277,-60.919483,4.520621
455,1593117452,5.799541,-60.587482,4.494452
456,1593134119,5.861905,-60.246239,4.449092
457,1593150786,5.909697,-59.904297,4.425551
458,1593167453,5.941454,-59.566639,4.422877
459,1593184120,6.013266,-59.220676,4.416886
460,1593200787,6.084725,-58.867844,4.410791
461,1593217454,6.117923,-58.515305,4.423070
462,1593234121,6.104491,-58.169155,4.463545
463,1593250788,6.062203,-57.825871,4.534346
464,1593267455,6.037476,-57.479244,4.619401
465,1593284122,6.009745,-57.133766,4.708252
466,1593300789,5.951839,-56.795860,4.793785
467,1593317456,5.883154,-56.466335,4.867980
468,1593334123,5.812612,-56.145630,4.933650
469,1593350790,5.767724,-55.822250,4.995412
470,1593367457,5.734323,-55.506802,5.067340
471,1593384124,5.679379,-55.201908,5.135910
472,1593400791,5.718651,-54.900742,5.152501
473,1593417458,5.727462,-54.612015,5.159320
474,1593434125,5.693548,-54.341713,5.176273
475,1593450792,5.661463,-54.088272,5.195494
476,1593467459,5.636432,-53.844551,5.214466
477,1593484126,5.641705,-53.609348,5.214927
478,1593500793,5.678458,-53.384464,5.199757
479,1593517460,5.760716,-53.157089,5.207666
480,1593534127,5.882805,-52.965057,5.227337
481,1593550794,5.913065,-52.816254,5.252974
482,1593567461,5.901308,-52.681290,5.264238
483,1593584128,5.885410,-52.553059,5.254992
484,1593600795,5.909010,-52.458832,5.248359
485,1593617462,5.854504,-52.404259,5.312736
486,1593634129,5.739233,-52.374340,5.416404
487,1593650796,5.710055,-52.336494,5.474385
488,1593667463,5.746323,-52.299400,5.492230
489,1593684130,5.726064,-52.282543,5.527836
490,1593700797,5.634541,-52.286961,5.585247
491,1593717464,5.551737,-52.298931,5.602089
492,1593734131,5.495246,-52.301414,5.561460
493,1593750798,5.490601,-52.298531,5.479495
494,1593767465,5.539997,-52.298752,5.392644
495,1593784132,5.602046,-52.312210,5.334777
496,1593800799,5.628786,-52.337265,5.328032
497,1593817466,5.567903,-52.387444,5.362042
498,1593834133,5.493793,-52.466713,5.376648
499,1593850800,5.403901,-52.586086,5.370513
500,1593867467,5.367973,-52.738792,5.327161
501,1593884134,5.430286,-52.923500,5.237700
502,1593900801,5.503120,-53.159992,5.149346
503,1593917468,5.543651,-53.465588,5.091203
504,1593934135,5.595249,-53.857468,5.034309
505,1593950802,5.698748,-54.335640,4.926481
506,1593967469,5.827184,-54.901833,4.754622
507,1593984136,5.981806,-55.542400,4.505414
508,1594000803,6.222934,-56.231220,4.162798
509,1594017470,6.693702,-56.951931,3.692039
510,1594034137,7.321136,-57.717899,3.137660
511,1594050804,7.878310,-58.536449,2.601349
512,1594067471,8.390512,-59.394123,2.091649
513,1594084138,8.969272,-60.248882,1.583351
514,1594100805,9.657771,-61.079651,1.058000
515,1594117472,10.412146,-61.849468,0.554749
